filename,filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,label
78732997a6c9d975b97da85fc511533d44083a9f9da60dae8393274a59b7bfce.exe,506368,23117,128,332,3,1694516718,270,511630,4194304,8192,512,4,4,2,532480,512,0,16,3.7661156095882284,0.10191042566270775,7.275572486375063,168618.66666666666,1,1,1
88f6a6455f92255a189526e36aeb581c95c28dc5e26357e7667f871444a336ba.exe,499712,23117,128,332,3,1696575949,258,504898,4194304,8192,512,4,4,2,524288,512,0,16,3.808196851288171,0.10191042566270775,7.3977566105996955,166400.0,1,1,1
84ad231f0d74cd4bed8da0fbfc6801fc77424ee74a560e0d3175aa37b4ecab23.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,111347,16,6.32552291462964,5.277831241634674,7.855220053977403,11161.6,9,111,1
41dbdaeb1dc8fe40358a5e168af596da85c6a84796e63c9d10c11f2077129eaf.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,59683,16,6.329877306054785,5.277831241634674,7.872612246517554,11264.0,9,111,1
64cc071973e05ae577f32bab349fafb4dba96ba9b8cab272aa5cd9d6074e5a39.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,90988,16,6.327412033672037,5.277831241634674,7.867542752320894,11161.6,9,111,1
fa0a1227da320afa57509dadf4ece1f264c184abd61f425ae00c43c19e09b006.exe,56832,23117,224,332,5,1585664245,258,12199,20578304,4096,512,5,5,2,77824,1024,101674,16,5.595805657344435,0.0,7.890295159597083,11161.6,9,111,1
4ff314143f6fea359946a81034ec04a4f515998fc23c6937bc5d032b02f01bea.exe,73728,23117,224,332,6,1585664245,258,77824,4194304,4096,512,5,5,2,98304,1024,0,16,6.430231740506549,5.277831241634674,7.870854222897767,12117.333333333334,9,111,1
3d86f3bce92423415bc7beef95e13e9c8a422075e35e80185aec02f439c673ee.exe,41056,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,121040,16,4.670499715364403,0.0,6.5875502109521085,11264.0,9,111,1
698b2a9cf9ce16f1cb5cff4576e902888cb14db7414b8e6ac4eb728f8c87d209.exe,267264,23117,128,332,3,1694588720,258,272518,4194304,8192,512,4,4,2,294912,512,0,16,4.005301467705447,0.10191042566270775,7.9947702564024095,88917.33333333333,1,1,1
d7d50f809a7808ca53c4430d484bb100aaf9c74c6c12080ff888b8c04212f405.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,74274,16,6.311434688720132,5.277831241634674,7.822952033218213,11161.6,9,111,1
62b096449d5dc6f876c43e48d1c27a63de0f75e70279f811b5c6ba18f9126f7b.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,62771,16,6.32228002831837,5.277831241634674,7.834992120123612,11264.0,9,111,1
523d97331fcef84ff767dbb01836766d8b1be9bbeb3d76e9fda3a02ad46fd976.exe,242176,23117,232,332,3,1570407064,4355,71014080,4194304,4096,512,5,5,2,71049216,4096,0,16,4.484766432983733,0.0,7.465970213084974,80384.0,1,4,1
d68cd1a46733695e31c8d8604ad7f5658ebba343404d8443e1e64f0ee3e79a11.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,77586,16,6.306743662842103,5.277831241634674,7.798594875955592,11059.2,9,111,1
eb740005273c087baf42b0c3a49a7c5b7225256681106c72567db92fc2048ada.exe,98304,23117,224,332,5,1579963043,258,11924,4194304,4096,512,5,5,2,77824,1024,90644,16,6.2895221169355455,5.26959390875092,7.76597848208318,11161.6,9,111,1
0b4c743246478a6a8c9fa3ff8e04f297507c2f0ea5d61a1284fe65387d172f81.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,91033,16,6.313699951932435,5.277831241634674,7.826789440712879,11161.6,9,111,1
2a8353551d099c78ac100b44718a691142f8cc7879b47e842ee8491426e15c08.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,87405,16,6.3124777471040705,5.277831241634674,7.823623757254523,11161.6,9,111,1
2a50a42d3c44e6e3890a53228cb84f6fdb17e38b31422c68b8634a06d36cc324.exe,391168,23117,128,332,3,1694487918,258,396606,4194304,8192,512,4,4,2,417792,512,0,16,3.903257287464715,0.08153941234324169,7.707874377765046,130218.66666666667,1,1,1
33d32078ebe0c9429e405fdeb347dfb1ba5543e61d1179d13edffc7943b57640.exe,57856,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,108452,16,6.332397000094197,5.277831241634674,7.881478704381175,11366.4,9,111,1
7124f6f197e503f77b3bbb136391b12d79a0e248e697506184aaf19b2df8eb7e.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,99368,16,6.325141119917846,5.277831241634674,7.848711924799646,11264.0,9,111,1
71bd706cc0ace3774449282a9c1de5403f8f43dad118b9fbf4fc45cf4894f8e9.exe,643072,23117,128,332,3,1694055957,270,648606,4194304,8192,512,4,4,2,671744,512,0,16,3.6103982915421806,0.10191042566270775,6.9826458014214925,214186.66666666666,1,1,1
104032d8993555a84679746069ad1f8c1365c4a27eaeec732fda76aa62da005a.exe,278016,23117,128,332,3,1694142356,270,283238,4194304,8192,512,4,4,2,303104,512,0,16,4.191622570952886,0.10191042566270775,7.977339697419546,92501.33333333333,1,1,1
43f846c12c24a078ebe33f71e8ea3b4f75107aeb275e2c3cd9dc61617c9757fc.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,87405,16,6.3124777471040705,5.277831241634674,7.823623757254523,11161.6,9,111,1
2cfd30a7982b90be60f83fe5f4132999ac50d0d63d9681d8d50c3c8271faa34b.exe,801280,23117,128,332,3,1696835159,270,806526,4194304,8192,512,4,4,2,827392,512,0,16,3.8688630922978136,0.09800417566270775,7.007725344442075,266922.6666666667,1,1,1
1f2c57feb6fcb80fe02d53778fa7c6b3bcba0319229fe9b9ff725a24d939c2b6.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,113825,16,6.331624270820609,5.277831241634674,7.883001273427122,11161.6,9,111,1
7e18ff461e3fc159c9b6634c9250600ea4c62da604885697c95d9bac794109b8.exe,562688,23117,128,332,3,1697079919,270,568238,4194304,8192,512,4,4,2,589824,512,0,16,3.682697722967936,0.10191042566270775,7.028479472980509,187392.0,1,1,1
c29630324d768c6e40b814164f6c2c6f33dd741392edc940cc852e67e1667a57.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,89593,16,6.321114808919563,5.277831241634674,7.830892729224553,11264.0,9,111,1
790b64a5860a5069fedcb660efdffce2b5ab2195086100a6079697b662f0c198.exe,584192,23117,128,332,3,1696302349,270,589486,4194304,8192,512,4,4,2,606208,512,0,16,3.9392197889846847,0.10191042566270775,7.218018215155607,194560.0,1,1,1
d7cb8a2d60e1818d0638a4c38cd6fae475dc83ab7b2bde9827ecc4e4a7ce6ed7.exe,319488,23117,128,332,3,1694847924,270,325054,4194304,8192,512,4,4,2,344064,512,0,16,3.8948001994800543,0.10191042566270775,7.835851525235114,106325.33333333333,1,1,1
9704a4959ec0edb5b82732944be3665e80ed974dec17ab401545ee21069da08d.exe,57856,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,103698,16,6.332411848068507,5.277831241634674,7.880119003881378,11366.4,9,111,1
fe1b479880db7637fc96d334f216e5e966879a77fac1b85d1fd892a050fbe638.exe,72192,23117,224,332,6,1553172154,258,26002,4194304,4096,512,5,5,2,90112,1024,127349,16,5.628247785975954,4.214819626241698,7.948346762044113,11861.333333333334,6,115,1
b609555a43a2e1151f9ee7b028d0141034bfce25487ef2ec826d2af714e15ee5.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,82457,16,6.32472944992936,5.277831241634674,7.849127708359681,11264.0,9,111,1
482754d66d01aa3579f007c2b3c3d0591865eb60ba60b9c28c66fe6f4ac53c52.exe,1829888,23117,128,332,3,1697425526,270,1835262,4194304,8192,512,4,4,2,1859584,512,0,16,3.304628190457135,0.06116285224115448,5.93642324771959,609792.0,1,1,1
5e9902d0d003db7905864ca8a1cf4616d144f56c066156ff700a86d9fa77a09f.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,121040,16,6.318257139578186,5.277831241634674,7.83830597416971,11264.0,9,111,1
4d30670f6311dc373dcbfb5bd93cf1621b1d6c425c8c9a95dc0a1317d0bdf648.exe,56832,23117,224,332,5,1579963043,258,11924,4194304,4096,512,5,5,2,77824,1024,120917,16,6.307907651853428,5.26959390875092,7.882723089741788,11161.6,9,111,1
231bba5652f6fbdbab3016362fb7925fc4e4489fff5e6a4a98c37fba5bd0cfe9.exe,56832,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,107082,16,6.334004091426945,5.277831241634674,7.89706400094351,11161.6,9,111,1
71b46e95fba31267475537a338f49ce1cd0bc56c0f15346b05b673051cbe90a8.exe,58368,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,78774,16,6.319113472203918,5.277831241634674,7.8181793307675616,11468.8,9,111,1
f1e3ec3fe9b4347019a298a11db3a2c357e91b61b7152dc28b4ecef57968dbbb.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,91183,16,6.312067644426676,5.277831241634674,7.788713766323626,11264.0,9,111,1
8879a7a950a3916f5438685f994ee829a20e4c60021db73060cd078e4a72b5a7.exe,168448,23117,232,332,4,1663455170,258,18423,4194304,4096,512,5,5,2,929792,1024,176845,16,4.104647219979724,1.8954609327101681,7.665715815746094,41856.0,2,113,1
8642770995c3663ff3b46a3f8c946d38d475c0a2373c281aca3fae221c430ed5.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,118278,16,6.31880352711567,5.277831241634674,7.817411805055839,11264.0,9,111,1
fd59543a425d2159dfadba8efd4d40178b609ef123a8bc5cf00fe3afef95623d.exe,291840,23117,128,332,3,1697598328,258,297362,4194304,8192,512,4,4,2,319488,512,0,16,3.9128974928589755,0.10191042566270775,7.715445628413882,97109.33333333333,1,1,1
ef2e0cc0c05fb633f539b333d88842ebef9a357d790fe1dd3cb28934be350d3f.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,109275,16,6.326547995071928,5.277831241634674,7.85634886917053,11264.0,9,111,1
681f180735ec833997bea4eb26c58f9c2e39980cd0a351e0b5cd99c502b33ae8.exe,268288,23117,128,332,3,1695035125,258,273390,4194304,8192,512,4,4,2,294912,512,0,16,4.004900278378941,0.10191042566270775,7.993566688422892,89258.66666666667,1,1,1
2dcaca208625860f4eb114af4c4158368284eb99c994793d5ac66d3af654bf5f.exe,56832,23117,224,332,5,1579963043,258,11924,4194304,4096,512,5,5,2,77824,1024,76957,16,6.288397817344441,5.26959390875092,7.7895822268601425,11161.6,9,111,1
3f88affd9a69bad96f8152c87654aed50cc7a49247f154d503cacbdcd53ba825.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,78667,16,6.309351314870854,5.277831241634674,7.775419427047385,11264.0,9,111,1
9215550ce3b164972413a329ab697012e909d543e8ac05d9901095016dd3fc6c.exe,408576,23117,128,332,3,1697526328,270,414030,4194304,8192,512,4,4,2,434176,512,0,16,3.78435352101616,0.09800417566270775,7.337921597704638,136021.33333333334,1,1,1
c21de9109580e03f0fc0a71c10bfe2923927eb0dfe748bea47d550f1fe7f1715.exe,57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,104250,16,6.333833011344717,5.277831241634674,7.86979827873161,11264.0,9,111,1
aedbddbf7494baaaf759a720d9cd17540d3c171b9cc52a02e0ef9a592bd9cd63.exe,645120,23117,128,332,3,1694747127,270,650398,4194304,8192,512,4,4,2,671744,512,0,16,3.9817490091638166,0.10191042566270775,7.345605875693002,214869.33333333334,1,1,1
e12a4ebbb7481c4e357853bd2613a51bfc5186cba74e2d45918c8e3d4a63d1ee.exe,551424,23117,208,332,4,1494381614,259,370096,4194304,4096,512,5,5,2,565248,1024,0,16,4.308191234486818,2.1291420311533686,5.783140195402289,137600.0,7,407,1
871093a0f144cdc4e6f47058f824db4bb6c3f06493c64465e8717488fcb6fd90.exe,200704,23117,128,332,3,1478779392,799,252160,4194304,4096,512,5,5,2,266240,4096,0,16,2.6750449333545117,0.0,7.75773277772339,66730.66666666667,3,8,1
b3e1e9d97d74c416c2a30dd11858789af5554cf2de62f577c13944a19623777d.exe,320760,23117,216,332,4,1500714185,259,300960,4194304,4096,512,5,5,2,327680,1024,366715,16,4.576726478051651,2.7045929306262866,6.290406834072251,78592.0,9,323,1
1eef5d3f564b8768d3356319fb4bd081b961bfb2fd7fefce3f4dadc80ef534d4.exe,276629,23117,224,332,4,1469836146,259,16928,4194304,4096,512,5,5,2,290816,1024,1832,16,5.37590701599226,1.8686435896554772,7.381467922793364,68864.0,7,273,1
70d6105900816937f3c74dce0c044f03ac72df99485cc9f76bf4e0a47bc3e0da.exe,131072,23117,224,332,4,1465385274,771,16069,4194304,4096,512,5,5,2,131072,1024,100,16,5.329895900008675,1.688343823436987,7.8606536200605515,31744.0,16,270,1
078de7d019f5f1e546aa29af7123643bd250341af71506e6256dfee8f245a2a7.exe,772096,23117,216,332,5,1640846255,258,246449,4194304,4096,512,5,5,3,798720,1024,813643,16,5.237579026078236,3.485720906578995,6.709508656586025,154214.4,3,101,1
e5348cbab8d7d3b245db81c6db8bdf6102db8afd231a8b6836d985d3d0878e64.exe,200704,23117,128,332,3,1478779392,799,252160,4194304,4096,512,5,5,2,266240,4096,0,16,2.6750514258859948,0.0,7.75775225531784,66730.66666666667,3,8,1
7a61ca0cd624f85a02a3d168764a589593ff19ca4edb41be92f16ffb521ffad1.exe,276629,23117,224,332,4,1469836146,259,16928,4194304,4096,512,5,5,2,290816,1024,1832,16,5.375960751339786,1.8688585310455836,7.381467922793364,68864.0,7,273,1
d98f9c981da1fa1dfba351472d8eec3ab2adf6b2b58b1c4ec42ac8204fbfb45a.exe,274361,23117,200,332,5,1469408151,271,13238,4194304,4096,512,4,4,2,364544,1024,0,16,4.310213433114101,0.0,6.4657283777676975,9830.4,7,166,1
3d027f93694b68a89a385c28217b35806eec19e6f9433da82a2b61eb85398019.exe,200704,23117,128,332,3,1478779392,799,252160,4194304,4096,512,5,5,2,266240,4096,0,16,2.675050409537255,0.0,7.757749206271622,66730.66666666667,3,8,1
b56a8326c87bb9f8aa3d277dbd99c0657dd518fbc6f142ab61276e42bf9b1973.exe,560819,23117,224,332,4,1483761512,259,356128,4194304,4096,512,5,5,2,569344,1024,0,16,5.934416413638501,4.975349432663642,7.187745254934795,139648.0,6,544,1
84cbffb84b7c9ced79b511f82a15414d9202ab68479dfe44cec7b745ed12f973.exe,764928,23117,216,332,5,1638620225,258,242864,4194304,4096,512,5,5,3,794624,1024,781066,16,5.22641443741555,3.4431307852449557,6.714065416346568,152780.8,3,101,1
81c85319217d31eca7968a889105cac75ef32be409978dba5bdfe47cbe8ff485.exe,273969,23117,192,332,4,1611747072,271,35393,4194304,4096,512,5,4,2,278528,1024,0,16,2.8513400312707073,0.0,7.832473233801945,66816.0,5,45,1
af06022fe587fd5c32e9974b20b21b5333b5f20b0d6fda3f537ebc470e3ba685.exe,333695,23117,224,332,4,1478687292,259,4912,4194304,4096,512,5,5,2,344064,1024,0,16,5.389464790382469,3.4274231554093575,7.440315904366298,82944.0,6,172,1
9f7966228999bbe7b3ad36e9d5c95d4b3d400e078f0046db908788d07fbd7dc6.exe,273969,23117,192,332,4,1611747072,271,35393,4194304,4096,512,5,4,2,278528,1024,0,16,2.8513424626647565,0.0,7.832482959378142,66816.0,5,45,1
824ab34b2a34ccc9ef69f5fa851ba7ec87042443ecaeb6a573f43f9c944f43a4.exe,276629,23117,224,332,4,1469836146,259,16928,4194304,4096,512,5,5,2,290816,1024,1832,16,5.375066150485339,1.8652801276277973,7.381467922793364,68864.0,7,273,1
0cd28b912cf4d9898a6f03c4edfd73d1d90faf971ad84b28c6c254408ad7630f.exe,270640,23117,200,332,5,1438735584,271,12799,4194304,4096,512,4,4,2,266240,1024,0,16,4.239397393852727,0.0,6.490699006306639,9625.6,8,166,1
8cc84c910910535990b7ec98b521f7bb84774a78fa488a27dacff5590a7322e3.exe,212480,23117,240,332,5,1471888167,259,26662,4194304,4096,512,5,5,2,237568,1024,100,16,4.521693058809076,0.06116285224115448,6.897871347076607,42291.2,16,300,1
679684697ee06a22c48b9ffa98fc4aa76ebec4ca1433b21ae19e0c7f8a5eeab3.exe,333695,23117,224,332,4,1478687292,259,4912,4194304,4096,512,5,5,2,344064,1024,0,16,5.389691754306675,3.4274231554093575,7.440315904366298,82944.0,6,172,1
72d4375c5fe2533acb5e378ddbd3c55f87c61003a492caffdcb40db988c49503.exe,152064,23117,128,332,3,1612651085,290,157438,4194304,8192,512,4,4,2,180224,512,0,16,4.003515645424065,0.08153941234324169,7.963294302792807,50517.333333333336,1,1,1
a71db9bee94bb26348cf911d8aae34e84cdf94317ce65e1bd749391125ffaade.exe,333695,23117,224,332,4,1478687292,259,4912,4194304,4096,512,5,5,2,344064,1024,0,16,5.389669045483556,3.4274231554093575,7.440315904366298,82944.0,6,172,1
db47addc5d20966badd482543d67e70a1ef5e719a2c907e80bc1d3a9080c22d4.exe,1183744,23117,224,332,4,1465385274,259,16069,4194304,4096,512,5,5,2,131072,1024,100,16,5.291892254165697,1.5491581083853183,7.8606536200605515,31744.0,16,270,1
96e4b1a3d225d6a3a49b89d3a4a0f2095e5e667ecc2168fc91fbc1612fdfab1b.exe,270640,23117,200,332,5,1438735584,271,12799,4194304,4096,512,4,4,2,266240,1024,0,16,4.2384395166072775,0.0,6.485909620079397,9625.6,8,166,1
a387b102b68e3a206d4b6cb5f0d2100b9082746be283fbb333a1d4c3dc8272d5.exe,177152,23117,232,332,4,1464934765,259,12192,4194304,4096,512,5,5,2,188416,1024,0,16,4.82120341483839,0.5998633347451567,7.614697101446196,44032.0,7,171,1
60f8b6d462659f2e33e2d80ee76961e809b631b29958472be6d16304631f7b44.exe,276629,23117,224,332,4,1469836146,259,16928,4194304,4096,512,5,5,2,290816,1024,1832,16,5.375676957470567,1.8677233555687074,7.381467922793364,68864.0,7,273,1
eec41a3e29e670a2590f9e37a8e1640853dd92aa70e00661c9e047b61273757d.exe,236356,23117,200,332,5,1469408151,271,13238,4194304,4096,512,4,4,2,266240,1024,0,16,3.94815064449451,0.0,6.465423031708407,7168.0,7,166,1
5bd70163b5ee71238d37ffa0ff179e6a42fc28ff5e218c11502e8341b031b951.exe,435945,23117,216,332,4,1486371109,259,4400,4194304,4096,512,5,5,2,446464,1024,0,16,4.790022767812149,1.68027709102962,6.457697085821477,108416.0,4,431,1
225ec52d18f40326301666d1914aa870b2c2c77a9891e1baffd67d34bb508c97.exe,278175,23117,232,332,4,1476825984,259,9952,4194304,4096,512,5,5,2,286720,1024,0,16,5.618250212236835,3.8585188646013227,7.000831776598334,69120.0,8,208,1
18fa8f54d2df6708c2c66ed4e3b1e465e1d7464ede7e2d76bde18bf8f620c3e4.exe,551424,23117,208,332,4,1494381614,259,370096,4194304,4096,512,5,5,2,565248,1024,0,16,4.308192262549849,2.1291420311533686,5.783144307654412,137600.0,7,407,1
9a6164b2628a14950961ff1031f5f2a77f3d5920c92174abd6802e66eb2229a9.exe,276629,23117,224,332,4,1469836146,259,16928,4194304,4096,512,5,5,2,290816,1024,1832,16,5.375813718388221,1.8682703992393226,7.381467922793364,68864.0,7,273,1
1f767e658585f751002e4b3ef083ae7317628a0edb068b5c00aee13a11fc6e63.exe,272896,23117,184,332,4,1378963399,259,8816,4194304,4096,512,4,4,2,610304,1024,0,16,3.5468438477329345,0.0,7.753897103671259,67968.0,5,53,1
eba0482a5b1232db451b1a745dd8e99defb9f1194b070e2f5c20eeb251296a86.exe,764928,23117,216,332,5,1638620086,258,242864,4194304,4096,512,5,5,3,794624,1024,780928,16,5.226415214402726,3.4431307852449557,6.714065416346568,152780.8,3,101,1
cbd0406e2311f9852fc7d5e836ce28886b84bf95aa9ff4b0f27beddd8c35fd6c.exe,177152,23117,232,332,4,1464934765,259,12192,4194304,4096,512,5,5,2,188416,1024,0,16,4.821686181199432,0.5998633347451567,7.614697101446196,44032.0,7,171,1
8b3f0b07b8b423bf8b708d06ed59f028b7c5a62f2ef8c0a108409fcd58dd791a.exe,551424,23117,208,332,4,1494381614,259,370096,4194304,4096,512,5,5,2,565248,1024,0,16,4.308160245731534,2.1291420311533686,5.783016240381151,137600.0,7,407,1
a497dfdbf21b6b6a32fcc1a9bafa7066e8e66fda0875fcbc4c7080a4f8654130.exe,278175,23117,232,332,4,1476825984,259,9952,4194304,4096,512,5,5,2,286720,1024,0,16,5.614022183736708,3.8585188646013227,7.000831776598334,69120.0,8,208,1
16e2c661b13089b38aa8f3ade233d3cdd2a8b682fc2d9e0795279f782171474d.exe,280452,23117,200,332,6,1412656820,271,13146,4194304,4096,512,4,4,2,274432,1024,0,16,4.446645987301747,0.0,6.43890178326519,9301.333333333334,9,167,1
75dd3608de0296ec53cebaf935b7142265799894b4eeea2a7794a059ffc5e3e6.exe,272329,23117,224,332,4,1469720445,259,16928,4194304,4096,512,5,5,2,286720,1024,0,16,5.034474757475707,1.8682017219198659,7.381467922793364,67712.0,7,273,1
772cad26853c7d8ea8f1023f6e3cba219cc9bb1db1cd31ad2b979e59d3d9c631.exe,764928,23117,216,332,5,1638620225,258,242864,4194304,4096,512,5,5,3,794624,1024,781066,16,5.22641443741555,3.4431307852449557,6.714065416346568,152780.8,3,101,1
2aebddfd22ccb317b35b54e627d0eb05c59e761edbabe2a5029b19e8866e03c8.exe,200704,23117,224,332,4,1465385274,771,16069,4194304,4096,512,5,5,2,131072,1024,100,16,5.330548912011711,1.6943218426341995,7.8606536200605515,31744.0,16,270,1
02ff523b0330900767277b319cba76ee33f47d0a71774155613ed6667855adf6.exe,197632,23117,208,332,4,1467285327,259,5168,4194304,4096,512,5,5,2,208896,4096,0,16,6.282503892680753,4.876842726517755,7.545826551835268,49152.0,7,143,1
d460a39b8a903a1d6a559515723fd55c7ed0a4c06fbce1635fc8e21662250f9e.exe,10737024,23117,224,332,4,1495658914,259,324832,4194304,4096,512,5,5,2,651264,1024,720619,16,3.683975620138187,1.3437433003808203,6.093287777944809,159488.0,8,317,1
df93b51dfce7f3f780fe6544a2db728672b9df4e76f2e61be21c87d6d782cce0.exe,116224,23117,224,332,4,1465385274,259,16069,9568256,4096,512,5,5,2,131072,1024,100,16,6.077361397363193,4.274790696831095,7.987914916263047,28800.0,16,270,1
726f87f336b6d8257d564bf27f2f8fd22ee3a9a6da2e2a2103fe764a5e8af04d.exe,236356,23117,200,332,5,1469408151,271,13238,4194304,4096,512,4,4,2,266240,1024,0,16,3.948182281407399,0.0,6.46558121627285,7168.0,7,166,1
7d4feff258cc047570614cc192706671e30cfa8fb81f23356f6c2c794ca4e68c.exe,270640,23117,200,332,5,1438735584,271,12799,4194304,4096,512,4,4,2,266240,1024,0,16,4.238814056702797,0.0,6.487782320556989,9625.6,8,166,1
242181fc34195146896cf99a1d3796b89485b2fa3668122f430ac8107320948d.exe,274361,23117,200,332,5,1469408151,271,13238,4194304,4096,512,4,4,2,364544,1024,0,16,4.310099691775521,0.0,6.465159671074798,9830.4,7,166,1
e464a735624284456d3eb1708d718c768afbf5f4ed603984bdacdc7120408765.exe,272896,23117,184,332,4,1378963399,259,8816,4194304,4096,512,4,4,2,610304,1024,0,16,3.546629376309406,0.0,7.753039217977146,67968.0,5,53,1
52d15703f2f8c463669b05d48914d0905e2d9c2628f3d48b2f4c935b034e6f64.exe,200704,23117,128,332,3,1478779392,799,252160,4194304,4096,512,5,5,2,266240,4096,0,16,2.6750513395617754,0.0,7.757751996345181,66730.66666666667,3,8,1
